5.786527686331838227e-04 7.617326458033925840e-08 1.229445544065989462e-08 1.125607504281126904e-07 3.192942600736273164e-04 7.617326458033925840e-08 1.229445544065989462e-08 1.125607504281126904e-07 3.192942600736273164e-04
5.786527686293951867e-04 7.617270739814840510e-08 2.318343744325700349e-08 1.085349886360814778e-07 3.192942602149617432e-04 7.617270739814840510e-08 2.318343744325700349e-08 1.085349886360814778e-07 3.192942602149617432e-04
1.201017710337190514e-03 3.082651959986545518e-08 8.244622405358247159e-07 1.871002036089872627e-05 5.740950514829247465e-04 3.082651959986545518e-08 8.244622405358247159e-07 1.871002036089872627e-05 5.740950514829247465e-04
1.201017723605452003e-03 3.078438070608817520e-08 8.850697415157990560e-07 1.868441083039207111e-05 5.740958976252922901e-04 3.078438070608817520e-08 8.850697415157990560e-07 1.868441083039207111e-05 5.740958976252922901e-04
2.279068092976441195e-03 3.709479346840111925e-08 4.108491595827943188e-06 4.626944266713037555e-05 1.360684317929904434e-03 3.709479346840111925e-08 4.108491595827943188e-06 4.626944266713037555e-05 1.360684317929904434e-03
2.279068141673043502e-03 3.727361743970829634e-08 4.226075615695283001e-06 4.612406158093593521e-05 1.360689351565485487e-03 3.727361743970829634e-08 4.226075615695283001e-06 4.612406158093593521e-05 1.360689351565485487e-03
3.434242749168439635e-03 1.261371092824628577e-08 1.047765941678358407e-05 7.500161441878469885e-05 2.201479556231938656e-03 1.261371092824628577e-08 1.047765941678358407e-05 7.500161441878469885e-05 2.201479556231938656e-03
3.434242853080082813e-03 1.303927508130486137e-08 1.060931156312397335e-05 7.467756158202578569e-05 2.201492360207236640e-03 1.303927508130486137e-08 1.060931156312397335e-05 7.467756158202578569e-05 2.201492360207236640e-03
4.611799154520659916e-03 1.123690363957131764e-07 1.023765282313351686e-05 5.207292861263073205e-05 1.771183223628456207e-03 1.123690363957131764e-07 1.023765282313351686e-05 5.207292861263073205e-05 1.771183223628456207e-03
4.611799328736412851e-03 1.120291613252965632e-07 1.030388257210515366e-05 5.182529002322395540e-05 1.771190790301124633e-03 1.120291613252965632e-07 1.030388257210515366e-05 5.182529002322395540e-05 1.771190790301124633e-03
5.798380043337936218e-03 9.304894471505194969e-08 4.581098535770082061e-06 1.809968827006752347e-05 7.817449560910834892e-04 9.304894471505194969e-08 4.581098535770082061e-06 1.809968827006752347e-05 7.817449560910834892e-04
5.798380297388078253e-03 9.292137933290025408e-08 4.603636641179542708e-06 1.801726682201210028e-05 7.817462189252268436e-04 9.292137933290025408e-08 4.603636641179542708e-06 1.801726682201210028e-05 7.817462189252268436e-04
6.989202886231352108e-03 3.789584515871492026e-08 1.354649357843183521e-06 4.454507701193417605e-06 2.575624744106111354e-04 3.789584515871492026e-08 1.354649357843183521e-06 4.454507701193417605e-06 2.575624744106111354e-04
6.989203223581721969e-03 3.786533639568677252e-08 1.364354221636699920e-06 4.436344711141990114e-06 2.575626873085202356e-04 3.786533639568677252e-08 1.364354221636699920e-06 4.436344711141990114e-06 2.575626873085202356e-04
8.182107914385769454e-03 1.225974928957973757e-08 3.110084995651928835e-07 8.350837328784754679e-07 7.658202918738732249e-05 1.225974928957973757e-08 3.110084995651928835e-07 8.350837328784754679e-07 7.658202918738732249e-05
8.182108332319484867e-03 1.225598286594225627e-08 3.157235231220443109e-07 8.329157765285794228e-07 7.658210222260933059e-05 1.225598286594225627e-08 3.157235231220443109e-07 8.329157765285794228e-07 7.658210222260933059e-05
9.375951025347439849e-03 3.708761326577412263e-09 6.008696103271011431e-08 9.578234216700769965e-08 2.206569014876643667e-05 3.708761326577412263e-09 6.008696103271011431e-08 9.578234216700769965e-08 2.206569014876643667e-05
9.375951515236735645e-03 3.708644797115889217e-09 6.198337683132622404e-08 9.593074073025310745e-08 2.206570812966414887e-05 3.708644797115889217e-09 6.198337683132622404e-08 9.593074073025310745e-08 2.206570812966414887e-05
1.057004846735383474e-02 1.101809638460518024e-09 1.074264652079510599e-08 4.782150891171682011e-10 6.300855933756312561e-06 1.101809638460518024e-09 1.074264652079510599e-08 4.782150891171682011e-10 6.300855933756312561e-06
