-3.056546535957812422e-02 5.570071322141620718e-12 2.918424831042540805e-06 6.819683428356301379e-04 -2.347330415175647700e-07 -5.570071322141620718e-12 -2.918424831042540805e-06 -6.819683428356301379e-04 2.347330415175647700e-07 1.655476140012391799e-14 -6.066388927652988095e-12 5.262651994535175485e-13 6.876146505071949951e-14 -1.655476140012391799e-14 6.066388927652988095e-12 -5.262651994535175485e-13 -6.876146505071949951e-14
-3.056546535951883484e-02 -1.543862804289315024e-11 -2.919591052042967557e-06 6.819684155268265161e-04 -2.355296813359950470e-07 -1.543862804289315024e-11 -2.919591052042967557e-06 6.819684155268265161e-04 -2.355296813359950470e-07 1.647121772177091687e-14 6.067913858008588956e-12 5.207007405968571952e-13 7.524900273904899437e-14 1.647121772177091687e-14 6.067913858008588956e-12 5.207007405968571952e-13 7.524900273904899437e-14
-4.750249784329709651e-02 -1.429634805901776459e-08 -1.458647233602366657e-06 6.818893998582792760e-04 -5.484202706786403403e-06 1.429634805901776459e-08 1.458647233602366657e-06 -6.818893998582792760e-04 5.484202706786403403e-06 1.647915681323618346e-14 -2.171714143153063992e-13 1.058496238725312004e-13 -1.165104254394200289e-12 -1.647915681323618346e-14 2.171714143153063992e-13 -1.058496238725312004e-13 1.165104254394200289e-12
-4.750249822276548378e-02 1.430187406868742121e-08 1.459016662217964460e-06 6.818888194503464062e-04 -5.480215934347070957e-06 1.430187406868742121e-08 1.459016662217964460e-06 6.818888194503464062e-04 -5.480215934347070957e-06 1.658172239386862233e-14 2.176405485953408769e-13 1.054574569353148791e-13 -1.164750425015209645e-12 1.658172239386862233e-14 2.176405485953408769e-13 1.054574569353148791e-13 -1.164750425015209645e-12
-7.684247943625095723e-02 -1.694434244329460614e-08 -2.155273238921728596e-06 6.818795538800673890e-04 -2.636564784609315304e-06 1.694434244329460614e-08 2.155273238921728596e-06 -6.818795538800673890e-04 2.636564784609315304e-06 1.654822009386016433e-14 -1.143697766700646490e-16 5.022688325025267096e-16 4.117040909579205987e-15 -1.654822009386016433e-14 1.143697766700646490e-16 -5.022688325025267096e-16 -4.117040909579205987e-15
-7.684248086193504190e-02 1.696139335849910969e-08 2.153057939670486478e-06 6.818790609983451908e-04 -2.628511409976698126e-06 1.696139335849910969e-08 2.153057939670486478e-06 6.818790609983451908e-04 -2.628511409976698126e-06 1.663309922904361321e-14 1.148983252291513324e-16 5.088436081182329956e-16 4.125009795546974445e-15 1.663309922904361321e-14 1.148983252291513324e-16 5.088436081182329956e-16 4.125009795546974445e-15
-1.082838653105474280e-01 -1.784248597673054708e-08 1.731892356246790357e-06 6.818901045783491190e-04 -2.467008578384668409e-06 1.784248597673054708e-08 -1.731892356246790357e-06 -6.818901045783491190e-04 2.467008578384668409e-06 1.663959648344178660e-14 -3.729655473350135253e-17 9.429149593011190017e-17 1.256113268954806017e-14 -1.663959648344178660e-14 3.729655473350135253e-17 -9.429149593011190017e-17 -1.256113268954806017e-14
-1.082838684413612307e-01 1.786566864081160205e-08 -1.734841719305204319e-06 6.818897428801157972e-04 -2.461765588046451271e-06 1.786566864081160205e-08 -1.734841719305204319e-06 6.818897428801157972e-04 -2.461765588046451271e-06 1.654256022519076896e-14 3.270224802759402749e-17 4.686718000452769206e-17 1.254861015445585259e-14 1.654256022519076896e-14 3.270224802759402749e-17 4.686718000452769206e-17 1.254861015445585259e-14
-1.403364098572290608e-01 -1.403064720572407172e-08 6.830929357245266628e-06 6.819279278062760673e-04 -5.457956637452785083e-06 1.403064720572407172e-08 -6.830929357245266628e-06 -6.819279278062760673e-04 5.457956637452785083e-06 1.664634366527286221e-14 1.359318473753701184e-17 1.294999026903945888e-16 1.254991119706283520e-14 -1.664634366527286221e-14 -1.359318473753701184e-17 -1.294999026903945888e-16 -1.254991119706283520e-14
-1.403364152674207166e-01 1.402387659504063938e-08 -6.829910955942145921e-06 6.819277794601003376e-04 -5.451997040909919127e-06 1.402387659504063938e-08 -6.829910955942145921e-06 6.819277794601003376e-04 -5.451997040909919127e-06 1.657205080341550484e-14 -1.265806036376826427e-17 1.085883532885804220e-16 1.255289275303717034e-14 1.657205080341550484e-14 -1.265806036376826427e-17 1.085883532885804220e-16 1.255289275303717034e-14
