-1.123260133947937001e-03 3.141122598325857496e+00 -2.689626012044592940e-09 3.917139684090107902e-06 -3.141592552515715120e+00 -4.700552639358911394e-04 3.141592650900167261e+00 -3.141588736450108943e+00 1.010740782938528958e-07
-1.123260133945758188e-03 4.943736159547557248e-04 -2.655718677019510592e-09 -3.141588735038242763e+00 -3.141591994459818515e+00 4.943736159547557248e-04 -2.655718677019510592e-09 -3.141588735038242763e+00 -3.141591994459818515e+00
-1.745684597391647386e-03 3.556668032622452960e-08 -8.224118795181547365e-10 3.141590143413650615e+00 -3.141359694432834804e+00 -3.141592618023112848e+00 3.141592652767381200e+00 -2.510176142426680753e-06 2.329591569586207190e-04
-1.745684611336853487e-03 2.688902390147532570e-08 -8.037372400351086128e-10 -2.502214948517241476e-06 3.139084222775567312e+00 2.688902390147532570e-08 -8.037372400351086128e-10 -2.502214948517241476e-06 3.139084222775567312e+00
-2.823909033578875238e-03 1.623823156221369869e-08 -7.494961491713033307e-11 3.141592443778546961e+00 -3.141588763698853981e+00 -3.141592637351561468e+00 3.141592653514843736e+00 -2.098112462125665883e-07 3.889890939256285989e-06
-2.823909085971798572e-03 4.093985199067405521e-08 -9.589902758900256327e-11 -2.070495293251083214e-07 8.643091507659255159e-06 4.093985199067405521e-08 -9.589902758900256327e-11 -2.070495293251083214e-07 8.643091507659255159e-06
-3.979358652722461698e-03 5.267141413481299153e-08 -3.818056519931405160e-12 -1.041757895340327085e-08 3.141592636181418818e+00 -3.141592600918379219e+00 3.141592653585975281e+00 3.141592643172214316e+00 -1.740837431698010022e-08
-3.979358767777746442e-03 -3.343471420004011446e-08 -1.454139242592941404e-11 3.141592649565031259e+00 1.036369695303233944e-08 -3.343471420004011446e-08 -1.454139242592941404e-11 3.141592649565031259e+00 1.036369695303233944e-08
-5.157267938817974851e-03 -1.116675455720498502e-07 -3.789773102034192393e-11 -1.703175324778297878e-08 3.141592618214462007e+00 3.141592541922247683e+00 3.141592653551895431e+00 3.141592636558039775e+00 -3.537533132936303125e-08
-5.157268137638851280e-03 1.740818394443010557e-07 9.546508798935389063e-12 3.141592649996360453e+00 -2.760219612900035265e-08 1.740818394443010557e-07 9.546508798935389063e-12 3.141592649996360453e+00 -2.760219612900035265e-08
-6.344246846391149441e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.344247145416731515e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.535469718365037095e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.535470128035501314e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.728722635160141019e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.728723158905202228e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.922795560420680228e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.922796194054242513e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.111692621466285613e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.111692694624238920e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.350330971342697528e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.350330885071338027e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.231057274160764214e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.231057355179408785e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.231057355115272589e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.231057274117541844e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.350330885119555013e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.350330971411661807e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.111692694566919493e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.111692621429526129e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.922796193564800693e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.922795560128247483e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
