3.759331752272652288e-02 5.523506671576555727e-10 3.675862025078636820e-08 5.155732429880864040e-08 7.650813828762855016e-04 -5.523506671576555727e-10 -3.675862025078636820e-08 -5.155732429880864040e-08 -7.650813828762855016e-04 -1.575341807507905950e-14 -4.166588766882058778e-15 -1.912103117738744927e-14 2.488779655533461486e-12 1.575341807507905950e-14 4.166588766882058778e-15 1.912103117738744927e-14 -2.488779655533461486e-12
3.759331752261965004e-02 -5.489523866942028207e-10 1.904310184643220862e-08 5.711593559497694179e-08 7.650813845280610061e-04 -5.489523866942028207e-10 1.904310184643220862e-08 5.711593559497694179e-08 7.650813845280610061e-04 -1.654082567366515762e-14 -6.070318946731838205e-15 -1.819404907326030617e-14 2.488540913439153259e-12 -1.654082567366515762e-14 -6.070318946731838205e-15 -1.819404907326030617e-14 2.488540913439153259e-12
5.437597121219938517e-02 2.947708179427261082e-09 2.987992225438175313e-06 -4.514428086480187503e-05 7.619926000941047977e-04 -2.947708179427261082e-09 -2.987992225438175313e-06 4.514428086480187503e-05 -7.619926000941047977e-04 -1.637902579529403192e-14 6.276012695649590967e-15 3.364020216903296223e-13 1.373028684563230850e-13 1.637902579529403192e-14 -6.276012695649590967e-15 -3.364020216903296223e-13 -1.373028684563230850e-13
5.437597154120947518e-02 -2.940501937523875252e-09 -2.928550921489756522e-06 -4.513065153779877284e-05 7.619938798280185806e-04 -2.940501937523875252e-09 -2.928550921489756522e-06 -4.513065153779877284e-05 7.619938798280185806e-04 -1.640789253443491172e-14 -1.310859380028103760e-14 3.363589246539733235e-13 1.374002399758076504e-13 -1.640789253443491172e-14 -1.310859380028103760e-14 3.363589246539733235e-13 1.374002399758076504e-13
8.361902550536100265e-02 6.327404090051603775e-09 4.139261453127670892e-06 -3.952469417497349476e-05 7.619273559209820568e-04 -6.327404090051603775e-09 -4.139261453127670892e-06 3.952469417497349476e-05 -7.619273559209820568e-04 -1.600634538603342701e-14 -3.541038176655547653e-15 -1.208370426289406829e-14 8.225269288375178234e-15 1.600634538603342701e-14 3.541038176655547653e-15 1.208370426289406829e-14 -8.225269288375178234e-15
8.361902669860615811e-02 -6.252569570434809553e-09 -4.069820563436969614e-06 -3.946123657936476868e-05 7.619317112061215359e-04 -6.252569570434809553e-09 -4.069820563436969614e-06 -3.946123657936476868e-05 7.619317112061215359e-04 -1.627247289824713470e-14 -2.766199541561625841e-15 -1.193028965548736942e-14 7.767522519283587279e-15 -1.627247289824713470e-14 -2.766199541561625841e-15 -1.193028965548736942e-14 7.767522519283587279e-15
1.150104681870189050e-01 5.964002246393513597e-09 4.986165885722790606e-06 -3.465378212690493009e-05 7.624555837246950896e-04 -5.964002246393513597e-09 -4.986165885722790606e-06 3.465378212690493009e-05 -7.624555837246950896e-04 -1.604101817294661796e-14 -3.696397571709142404e-15 -1.422896089148251164e-14 7.602239286219961145e-15 1.604101817294661796e-14 3.696397571709142404e-15 1.422896089148251164e-14 -7.602239286219961145e-15
1.150104707274274829e-01 -5.821766555367722216e-09 -4.902397781004703742e-06 -3.456052184847758531e-05 7.624611788227959571e-04 -5.821766555367722216e-09 -4.902397781004703742e-06 -3.456052184847758531e-05 7.624611788227959571e-04 -1.618780627730517436e-14 -2.372220800871127633e-15 -1.445588440618372772e-14 6.936288430561474150e-15 -1.618780627730517436e-14 -2.372220800871127633e-15 -1.445588440618372772e-14 6.936288430561474150e-15
1.470283802340935086e-01 4.728174107446192487e-09 5.339632509786961965e-06 -2.763209187465648532e-05 7.631267004407377846e-04 -4.728174107446192487e-09 -5.339632509786961965e-06 2.763209187465648532e-05 -7.631267004407377846e-04 -1.624229370520826719e-14 -3.594807828147250639e-15 -1.414677836680811041e-14 7.475036960398993846e-15 1.624229370520826719e-14 3.594807828147250639e-15 1.414677836680811041e-14 -7.475036960398993846e-15
1.470283844887588509e-01 -4.566281757714066997e-09 -5.244045522423456188e-06 -2.754551310678922280e-05 7.631302583405841613e-04 -4.566281757714066997e-09 -5.244045522423456188e-06 -2.754551310678922280e-05 7.631302583405841613e-04 -1.633777433872333555e-14 -2.529918006859144253e-15 -1.445859491161494148e-14 7.249971835984053703e-15 -1.633777433872333555e-14 -2.529918006859144253e-15 -1.445859491161494148e-14 7.249971835984053703e-15
1.792997294417411347e-01 2.909846536671540328e-09 5.174873186924819509e-06 -2.153147584759747477e-05 7.633905396735043113e-04 -2.909846536671540328e-09 -5.174873186924819509e-06 2.153147584759747477e-05 -7.633905396735043113e-04 -1.610191569596102697e-14 -3.589088661687389603e-15 -1.413024428367770646e-14 7.661274094511796862e-15 1.610191569596102697e-14 3.589088661687389603e-15 1.413024428367770646e-14 -7.661274094511796862e-15
1.792997356399870235e-01 -2.765688726836688580e-09 -5.075232229955617532e-06 -2.146121795009956759e-05 7.633927259976311516e-04 -2.765688726836688580e-09 -5.075232229955617532e-06 -2.146121795009956759e-05 7.633927259976311516e-04 -1.643505887829412643e-14 -2.574126350442240696e-15 -1.432713539820107407e-14 7.277812114894408047e-15 -1.643505887829412643e-14 -2.574126350442240696e-15 -1.432713539820107407e-14 7.277812114894408047e-15
2.116908719704630737e-01 4.598008563521174819e-10 4.464122802402222575e-06 -1.525787974273315324e-05 7.632765214531278715e-04 -4.598008563521174819e-10 -4.464122802402222575e-06 1.525787974273315324e-05 -7.632765214531278715e-04 -1.613223487918963292e-14 -3.495928590016572635e-15 -1.416455928243687268e-14 7.663467909845185499e-15 1.613223487918963292e-14 3.495928590016572635e-15 1.416455928243687268e-14 -7.663467909845185499e-15
