-1.661588914824562349e-14 -6.773830666725119687e-02 6.773936667928728839e-02 -1.295160067981014802e-02 2.760906284231862295e-19 -6.773802854877115920e-02 1.063879879642854118e-21
-6.797409197009572959e-15 -6.773830666760684294e-02 -6.773936662836213540e-02 1.295152272165550275e-02 2.400043360831293980e-19 6.773858511206647115e-02 0.000000000000000000e+00
-2.777491915278495967e-05 -6.673941312636727519e-02 6.674149357883074618e-02 -1.295160067931673542e-02 1.113116882531086850e-18 -6.673913910658405002e-02 1.048190912985622579e-21
-3.290326417755408628e-05 -6.655645396068123054e-02 -6.655637179805262704e-02 1.295152272106606973e-02 -7.544445433897392378e-19 6.655672754400070168e-02 0.000000000000000000e+00
-1.162163967648558469e-04 -6.364767240339870569e-02 6.365065664237530563e-02 -1.295160067770741337e-02 2.099416705623022169e-19 -6.364741106982696461e-02 9.996331290119332312e-22
-1.264683584210007201e-04 -6.329789946517769272e-02 -6.329656350128870512e-02 1.295152271935493156e-02 1.875267821405401954e-19 6.329815964569412978e-02 2.019483917365790670e-28
-2.652847284153357697e-04 -5.873261475120764713e-02 5.873640456680891131e-02 -1.295160067486321627e-02 5.619907441499252628e-19 -5.873237358566869154e-02 9.224389621158011097e-22
-2.806508564657509862e-04 -5.824639632561226521e-02 -5.824371799209097922e-02 1.295152271639133865e-02 -2.047127388934066935e-19 5.824663572903642644e-02 1.009741958682895335e-28
-4.749122359072533903e-04 -5.241308528601228145e-02 5.241761044412807796e-02 -1.295160067053841013e-02 -3.352372348342633734e-19 -5.241287005197733939e-02 8.231861743386741041e-22
-4.953783710487402216e-04 -5.183129049313758147e-02 -5.182721330695719275e-02 1.295152271192174555e-02 3.858343887790216768e-18 5.183150351140380224e-02 5.048709793414476451e-28
-7.450033782246740692e-04 -4.520545647399968475e-02 4.521067844980070777e-02 -1.295160066429948756e-02 -2.197654464052958656e-19 -4.520527081626925237e-02 7.099847101701059053e-22
-7.705506711969685018e-04 -4.457430011889488425e-02 -4.456880272854740060e-02 1.295152270548441918e-02 -1.375862474227398409e-18 4.457448328994274844e-02 3.029225876048686230e-28
-1.075434907439587993e-03 -3.765844131375216397e-02 3.766435073451276233e-02 -1.295160065537263004e-02 -6.628308954967936897e-19 -3.765828662548630773e-02 5.914534240468257249e-22
