1.574594399136421130e-02 7.253408129421351491e-08 7.990645400061798343e-09 -3.601608475575076915e-09 6.815087425406413275e-04 -7.253408129421351491e-08 -7.990645400061798343e-09 3.601608475575076915e-09 -6.815087425406413275e-04 -2.840233232347002916e-09 -3.128929548555039268e-10 1.410222367242928567e-10 -2.668586687692068275e-05 2.840233232347002916e-09 3.128929548555039268e-10 -1.410222367242928567e-10 2.668586687692068275e-05
1.574594398769474379e-02 7.256447337997996849e-08 -1.235219224473198903e-08 7.571391678548139091e-09 6.815111164466304289e-04 7.256447337997996849e-08 -1.235219224473198903e-08 7.571391678548139091e-09 6.815111164466304289e-04 -2.841423451433215067e-09 4.836720573458589874e-10 -2.964793200446744369e-10 -2.668596048798389260e-05 -2.841423451433215067e-09 4.836720573458589874e-10 -2.964793200446744369e-10 -2.668596048798389260e-05
3.268135680464286791e-02 7.365762173344682015e-08 1.256661090339469909e-06 -2.213436021773384414e-05 6.807760044922532647e-04 -7.365762173344682015e-08 -1.256661090339469909e-06 2.213436021773384414e-05 -6.807760044922532647e-04 -2.884227814384132563e-09 -4.920712881968300739e-08 8.667163957676066351e-07 -2.665717795845203714e-05 2.884227814384132563e-09 4.920712881968300739e-08 -8.667163957676066351e-07 2.665717795845203714e-05
3.268135716491688686e-02 7.085133367566547047e-08 -2.108158718025607455e-06 -2.203673964524731582e-05 6.807809356380598378e-04 7.085133367566547047e-08 -2.108158718025607455e-06 -2.203673964524731582e-05 6.807809356380598378e-04 -2.774342179768865004e-09 8.254927250652704007e-08 8.628938618165612508e-07 -2.665737107549270650e-05 -2.774342179768865004e-09 8.254927250652704007e-08 8.628938618165612508e-07 -2.665737107549270650e-05
6.201660215901732415e-02 7.572371108952556662e-08 2.401909971794875722e-06 -2.340142440543911841e-05 6.805285227711494085e-04 -7.572371108952556662e-08 -2.401909971794875722e-06 2.340142440543911841e-05 -6.805285227711494085e-04 -2.965129892413417519e-09 -9.405170219150144886e-08 9.163306790486536006e-07 -2.664748741169676549e-05 2.965129892413417519e-09 9.405170219150144886e-08 -9.163306790486536006e-07 2.664748741169676549e-05
6.201660348386598548e-02 6.876594424372632283e-08 -3.245692820982713127e-06 -2.324317234006971982e-05 6.805354632754122973e-04 6.876594424372632283e-08 -3.245692820982713127e-06 -2.324317234006971982e-05 6.805354632754122973e-04 -2.692684116140209413e-09 1.270917467891284408e-07 9.101339955914404881e-07 -2.664775918125318927e-05 -2.692684116140209413e-09 1.270917467891284408e-07 9.101339955914404881e-07 -2.664775918125318927e-05
9.345050591018608244e-02 7.565469408463230266e-08 3.533617372438146694e-06 -2.349750089574262712e-05 6.805202119425539983e-04 -7.565469408463230266e-08 -3.533617372438146694e-06 2.349750089574262712e-05 -6.805202119425539983e-04 -2.962427442065632371e-09 -1.383660221420703051e-07 9.200927494424152031e-07 -2.664716198469748310e-05 2.962427442065632371e-09 1.383660221420703051e-07 -9.200927494424152031e-07 2.664716198469748310e-05
9.345050873760317456e-02 6.888685807009522002e-08 -4.388418233361421924e-06 -2.328426120910568874e-05 6.805284118065030828e-04 6.888685807009522002e-08 -4.388418233361421924e-06 -2.328426120910568874e-05 6.805284118065030828e-04 -2.697418870359965127e-09 1.718374995249803954e-07 9.117429127948996695e-07 -2.664748306716736685e-05 -2.697418870359965127e-09 1.718374995249803954e-07 9.117429127948996695e-07 -2.664748306716736685e-05
1.254934480826563892e-01 7.504100694224200355e-08 4.332928832058614713e-06 -2.030648778234098607e-05 6.807746633190643734e-04 -7.504100694224200355e-08 -4.332928832058614713e-06 2.030648778234098607e-05 -6.807746633190643734e-04 -2.938397056895898293e-09 -1.696646984009530981e-07 7.951420988039641265e-07 -2.665712554927602215e-05 2.938397056895898293e-09 1.696646984009530981e-07 -7.951420988039641265e-07 2.665712554927602215e-05
1.254934528231646529e-01 6.951334416985472178e-08 -4.984721661343684902e-06 -2.009258608063984702e-05 6.807819523036367582e-04 6.951334416985472178e-08 -4.984721661343684902e-06 -2.009258608063984702e-05 6.807819523036367582e-04 -2.721950251274223107e-09 1.951869810082394567e-07 7.867663393660044233e-07 -2.665741096445526528e-05 -2.721950251274223107e-09 1.951869810082394567e-07 7.867663393660044233e-07 -2.665741096445526528e-05
