9.194646147197127497e-11 -1.246136433040793463e+02
9.194070481463205052e-11 -1.059826594365379435e+02
3.351547369537286685e-11 -9.369597868400961715e+01
3.351567966715260764e-11 -9.368946632216375292e+01
5.326505815314882392e-12 3.366124762181541996e+01
1.258314533550277670e-01 1.912921578574800208e+01
1.258880913922059142e-01 -1.912398792748939869e+01
8.866884722529833063e-02 -1.836219230810607783e+01
8.866884722616424908e-02 -1.836219230784203660e+01
8.868284336980923610e-02 1.836112353672242392e+01
8.868284337018460251e-02 1.836112353622170801e+01
1.258417583324504236e-10 8.024754124695336444e+00
1.258507090630629308e-10 7.794268832285295545e+00
5.332431870307478703e-12 -5.499435525691056093e+00
4.126724378724339579e-08 1.685099232308639561e+00
3.960664381297248909e-08 -1.685099217649741465e+00
9.384871910733594746e-05 1.683833526280781090e+00
9.384871910721527576e-05 1.683833526280688941e+00
9.410868846173135055e-05 -1.683773962477046693e+00
9.410868846181765304e-05 -1.683773962476929897e+00
1.898566303809225847e-04 -1.682850196917391239e+00
1.755671136599537985e-04 1.682702269447330590e+00
1.833354646459864400e-12 1.418201226121141634e+00
1.831185288589722510e-12 1.306290766484984545e+00
7.603394075478824147e-11 -1.189941389977921204e+00
7.603514479981151129e-11 -1.162194162374601492e+00
1.538992322295436474e-12 -1.067299339593439367e+00
1.536889834076993374e-12 -9.154986372177547072e-01
1.973908169453736227e-07 -8.518489914205625846e-01
9.310124099490589925e-08 8.518264242420252597e-01
2.001693566809068075e-06 8.512207963327745874e-01
2.163648518114226151e-06 -8.511665594485370301e-01
3.587187139119138334e-06 -8.502455103376829193e-01
3.587187139087206463e-06 -8.502455103376798107e-01
4.075436485784766792e-06 8.499770790150539268e-01
4.075436485789441567e-06 8.499770790150527056e-01
6.090211411436370769e-06 8.455475317113415601e-01
6.090211411436298771e-06 8.455475317113381184e-01
5.358266715232877784e-08 8.454636182907429021e-01
4.046500540159145292e-08 -8.454589966248349242e-01
5.621353095794697195e-06 -8.452965752483339035e-01
5.621353095818609782e-06 -8.452965752483329043e-01
1.096824406975054399e-06 -8.440524359783786457e-01
3.460716964432490662e-06 8.440229706189786851e-01
7.198658248333799090e-12 -8.319112990834245380e-01
5.589991342365779546e-08 -8.275185417502132212e-01
5.888690193275572028e-09 8.274994651468714491e-01
1.565986467939883909e-06 8.263503951724481267e-01
1.565986467976143060e-06 8.263503951724464613e-01
1.936540652840923389e-06 -8.263369904151648404e-01
1.936540652871173053e-06 -8.263369904151626200e-01
1.752349721507159268e-06 8.260719809679701875e-01
3.463995270515886465e-06 -8.260665063459188273e-01
1.906596205794845802e-07 8.177687203893629908e-01
3.280563800190311742e-08 -8.177348130253465630e-01
1.355980552499393249e-06 -8.169329406517683578e-01
1.355980552391299351e-06 -8.169329406517672476e-01
1.956230413029004212e-06 8.169322072823078651e-01
1.956230413026624473e-06 8.169322072823065328e-01
2.432171993358908748e-06 -8.168682419076818135e-01
3.711544803537513086e-06 8.168368563079437816e-01
7.814819092811444199e-08 -8.000349233613890387e-01
2.029189293405667812e-08 7.999048230813664562e-01
3.564691029642876785e-08 7.998472648469230339e-01
3.564691029716827393e-08 7.998472648469193702e-01
3.703253635616447922e-08 -7.998456373317749390e-01
3.703253635821548348e-08 -7.998456373317741619e-01
1.833524557195708428e-07 7.997942781204855356e-01
1.283698200188189144e-07 -7.996601083685216382e-01
9.308502721801275926e-09 7.956425867073348979e-01
7.242496965263941532e-09 -7.955403869327796196e-01
3.919728617325452650e-09 -7.954232968171983664e-01
3.919728618076615365e-09 -7.954232968171914830e-01
3.482669803215993713e-09 7.954231796232379414e-01
3.482669802889060502e-09 7.954231796232262841e-01
1.484807615657147381e-08 -7.953100337839608125e-01
1.337910967837876152e-08 7.952071678694248025e-01
7.538129557493895869e-09 7.659038093446561835e-01
2.293440259725803082e-09 -7.658979547981910052e-01
1.009136726265122190e-06 -7.623597537029530580e-01
1.009136726278724904e-06 -7.623597537029522808e-01
1.700167786895282140e-06 7.623379311869140640e-01
1.700167786941118481e-06 7.623379311869036279e-01
3.607269016341620257e-06 7.620506714972868911e-01
2.395428820643525140e-06 -7.620498009077464330e-01
1.845358456892287495e-08 -7.568378840625032966e-01
8.783102041151563197e-09 7.568267017380404527e-01
2.003489387974418764e-06 7.551056505813237285e-01
2.003489387816794826e-06 7.551056505813099617e-01
2.528967258907887049e-06 -7.550938844576213782e-01
2.528967258941800131e-06 -7.550938844576212672e-01
2.556050884828523688e-06 7.541804630660555731e-01
3.650943559047788110e-06 -7.541721387046500524e-01
1.127587877937228035e-07 -7.407464763064214308e-01
8.090903024761555656e-09 7.407125977691907392e-01
1.144585296586342295e-06 7.401835884902772111e-01
1.144585296569632029e-06 7.401835884902657758e-01
1.376094572841438769e-06 -7.401789930358052549e-01
1.376094572815615910e-06 -7.401789930358020353e-01
1.701842676589449133e-06 7.399845263330657730e-01
2.252340550961966789e-06 -7.399524764855645032e-01
4.415030379880092148e-08 -7.246069627029426696e-01
1.535954702919607533e-08 7.246039607787276848e-01
2.669495644083996336e-07 7.237376388412382067e-01
2.024819774325225470e-07 -7.236734803773813285e-01
2.161536545865479821e-07 7.236721660336542516e-01
2.161536545815023392e-07 7.236721660336506989e-01
1.749045284427643695e-07 -7.236721345184141674e-01
1.749045284407152380e-07 -7.236721345184092824e-01
3.943315235483185103e-08 -7.235181100109895347e-01
1.222806963945837511e-07 7.234449875852205780e-01
4.146040436411811670e-06 -7.224382213910521822e-01
4.146040436488465610e-06 -7.224382213910479633e-01
3.592303229632977623e-06 7.224366408127839145e-01
3.592303229584811518e-06 7.224366408127816941e-01
5.081359711125378907e-06 7.220636718192648962e-01
7.304045356638213560e-06 -7.220542531456375368e-01
7.426152326582527331e-08 7.094057777706030965e-01
1.612032064933989521e-08 -7.093951045583996029e-01
4.209974523235567850e-06 7.078443087657654287e-01
4.209974523343045320e-06 7.078443087657648736e-01
3.199947689521877054e-06 -7.078403280422914667e-01
3.199947689590029749e-06 -7.078403280422888022e-01
5.916825775755792090e-06 -7.077116926040202260e-01
8.236669895264801147e-06 7.077038316086682324e-01
7.897952281108077573e-08 6.745090846616751401e-01
1.872613442183582271e-08 -6.744865268655454438e-01
1.844034276005333001e-06 6.733305188857428014e-01
1.844034276100033190e-06 6.733305188857426904e-01
1.455296661396653379e-06 -6.733265976806149800e-01
1.455296661394758778e-06 -6.733265976806147579e-01
2.323865135744546776e-06 -6.730506206437648631e-01
3.371328113506244525e-06 6.730363089542290567e-01
7.930718776614863830e-07 6.676686608350203000e-01
8.466534864640317739e-07 -6.676103255171740303e-01
3.282992685423424243e-07 -6.672406549716920487e-01
3.282992685391042174e-07 -6.672406549716920487e-01
3.484433598592684150e-07 6.672394696914035750e-01
3.484433598374035829e-07 6.672394696913882539e-01
4.585583043426992999e-08 -6.668727896175561387e-01
9.679980302654327954e-08 6.668130295653450501e-01
6.889850926441375483e-09 -6.656057991345185609e-01
2.603369748308427434e-09 6.655979096148367802e-01
1.720604070805913344e-06 -6.637672074630025509e-01
1.720604070802327219e-06 -6.637672074630011076e-01
1.640933677414292405e-06 6.637287314255068127e-01
1.640933677422098449e-06 6.637287314255038151e-01
2.642730638440259442e-06 -6.623582323936234584e-01
2.436683554342809222e-06 6.622964498610457440e-01
1.677162871626607555e-06 6.588051588532323199e-01
1.564259101495853273e-06 -6.587747424539998065e-01
2.897378255700242658e-07 6.576604022196778088e-01
2.897378255447953365e-07 6.576604022196650412e-01
2.287820658209388939e-07 -6.576538969943866997e-01
2.287820658154600466e-07 -6.576538969943767077e-01
2.685932875707241631e-10 6.566266688539995622e-01
6.750646583186138952e-09 -6.566156072109465835e-01
1.299328519899236014e-06 6.550615995031775496e-01
1.437281825783071179e-06 -6.550021587805261447e-01
7.148078339436114921e-07 -6.547559778571464539e-01
7.148078339516073773e-07 -6.547559778571423461e-01
7.232676703737498559e-07 6.547536652439530647e-01
7.232676703785083811e-07 6.547536652439497340e-01
1.230999438978342401e-07 -6.545166121332494091e-01
2.563754239053637556e-07 6.544519012126730484e-01
4.645548181991881633e-09 6.542754629335415517e-01
5.195112684697551470e-09 -6.542664514178889723e-01
2.390429621773001950e-07 -6.537446869476557509e-01
2.390429621744607817e-07 -6.537446869476530864e-01
2.293564283388353837e-07 6.537418433759994985e-01
2.293564283407344316e-07 6.537418433759982772e-01
4.180771306562083176e-06 6.533672383647167736e-01
3.956341664530557798e-06 -6.533655512836675783e-01
6.152337416899236372e-07 -6.532690191015647629e-01
5.033626617075166617e-07 6.532516467187488018e-01
1.734023927573912166e-06 6.525947423647022738e-01
1.734023927573345078e-06 6.525947423646953904e-01
1.724057975347824611e-06 -6.525729763594678712e-01
1.724057975346937132e-06 -6.525729763594663169e-01
1.352347052374753316e-09 6.518841177558264421e-01
4.723292057004082978e-08 -6.518675474302003670e-01
6.841932247627732160e-07 6.509712014802231383e-01
6.553218600943350040e-07 -6.509396261879124568e-01
3.853738908566080112e-07 6.506283811844281173e-01
3.853738908925635540e-07 6.506283811844256748e-01
3.891847275303467996e-07 -6.506228197527698098e-01
3.891847275335828361e-07 -6.506228197527689217e-01
1.116770904535909180e-08 -6.503130389686380131e-01
3.116546158760842055e-08 6.502917407435403474e-01
4.149796066573946890e-09 -6.488158498958709330e-01
