2.032568623966390930e-07 4.809071909583906290e-07 1.810925212009095731e-07 4.868832097493225319e-07
2.032569160759223337e-07 4.809071549871646312e-07 1.810924944445346796e-07 4.868832073623430290e-07
2.300727951163848983e-01 2.300728570172216325e-01 4.358774957697209018e-01 4.358775858272750936e-01
2.300783608140304914e-01 2.300784227149457739e-01 4.358790812488957389e-01 4.358791713060382045e-01
3.183625023249246899e-01 3.183625023565435086e-01 4.825883097702034497e-01 4.825882815341706600e-01
3.183718927154521872e-01 3.183718927476801852e-01 4.825894836276349853e-01 4.825894553920821450e-01
3.539733551887345175e-01 3.539733437601121357e-01 4.494242059753198459e-01 4.494241891206580686e-01
3.539855934853610719e-01 3.539855820577536560e-01 4.494285472893835287e-01 4.494285304353741184e-01
3.741637954173123726e-01 3.741637805688777241e-01 4.301962948285829591e-01 4.301962812839519867e-01
3.741785831938001516e-01 3.741785683467336310e-01 4.302039403853143984e-01 4.302039268415222550e-01
3.878797075175074438e-01 3.878796911464946762e-01 4.170511573895098190e-01 4.170511452271127295e-01
3.878968677068349025e-01 3.878968513375190552e-01 4.170621553671210457e-01 4.170621432057322053e-01
3.982225727487528344e-01 3.982225554400325440e-01 4.072899972613828190e-01 4.072899858662397676e-01
3.982419516298702500e-01 3.982419343231458631e-01 4.073043089159886776e-01 4.073042975219909323e-01
4.065409277714243097e-01 4.065409097348553491e-01 3.997699293331899995e-01 3.997699184658600746e-01
4.065623609985873910e-01 4.065623429642832298e-01 3.997874160799954613e-01 3.997874052139162582e-01
4.135161031564503764e-01 4.135160844716053163e-01 3.939351198874881388e-01 3.939351094394316632e-01
4.135393992305556599e-01 4.135393805482061591e-01 3.939555410981677719e-01 3.939555306514317401e-01
4.195317713342343047e-01 4.195317520288999180e-01 3.894777682354709225e-01 3.894777581506361774e-01
4.195566992665485939e-01 4.195566799638969502e-01 3.895007863138897353e-01 3.895007762304106835e-01
4.248227571842890793e-01 4.248227372636588783e-01 3.861985900380030534e-01 3.861985802837085147e-01
4.248490403958685713e-01 4.248490204780543955e-01 3.862237889547290859e-01 3.862237792017915172e-01
4.295426707065366223e-01 4.295426501653329954e-01 3.839445067949850410e-01 3.839444973498676861e-01
4.295699830672837227e-01 4.295699625289787771e-01 3.839714130149637361e-01 3.839714035711724316e-01
4.376923428020305096e-01 4.376923209921538827e-01 3.820123659613906542e-01 3.820123570950456071e-01
4.376639683929284264e-01 4.376639465802216744e-01 3.819831402977816870e-01 3.819831314304053538e-01
4.337975982856754342e-01 4.337975771136637348e-01 3.825810352731343622e-01 3.825810261217212904e-01
4.338255652363874337e-01 4.338255440672969532e-01 3.826091387641597508e-01 3.826091296140164966e-01
4.338256113806717718e-01 4.338255902141782694e-01 3.826110845396769045e-01 3.826110753919830243e-01
4.337974802459521051e-01 4.337974590765725225e-01 3.825825353435273746e-01 3.825825261947058964e-01
4.376641556372771191e-01 4.376641338219504074e-01 3.819816934082584936e-01 3.819816845383617876e-01
4.376923570865017821e-01 4.376923352740592632e-01 3.820104631038137577e-01 3.820104542351072108e-01
4.295701012241539551e-01 4.295700806884272804e-01 3.839733324683082261e-01 3.839733230270139241e-01
4.295426381067215527e-01 4.295426175681084646e-01 3.839460012543742251e-01 3.839459918118771631e-01
4.248492406935138188e-01 4.248492207782121888e-01 3.862256055057034509e-01 3.862255957552676033e-01
4.248228241609821598e-01 4.248228042428520701e-01 3.862000123532389195e-01 3.862000026015486309e-01
4.195569902163412412e-01 4.195569709160854033e-01 3.895024230961889877e-01 3.895024130151716890e-01
4.195319494174953867e-01 4.195319301145248314e-01 3.894790506582658240e-01 3.894790405759718244e-01
4.135397859086107908e-01 4.135397672284932269e-01 3.939569282148777662e-01 3.939569177705197212e-01
4.135163997787191792e-01 4.135163810960506003e-01 3.939361990368973609e-01 3.939361885912725514e-01
4.065628454579379158e-01 4.065628274256584129e-01 3.997884977442250909e-01 3.997884868803945890e-01
4.065413458912306988e-01 4.065413278566117339e-01 3.997707529544404226e-01 3.997707420893881758e-01
3.982425300297494641e-01 3.982425127248055974e-01 4.073050494918797337e-01 4.073050380999577169e-01
3.982231083235641123e-01 3.982230910165307503e-01 4.072905324968213447e-01 4.072905211037554096e-01
3.878975297800622557e-01 3.878975134122483182e-01 4.170625435532038239e-01 4.170625313936749956e-01
3.878803483268247754e-01 3.878803319572037278e-01 4.170513916440892199e-01 4.170513794835332688e-01
3.741793097383711020e-01 3.741792948924979045e-01 4.302039887658446471e-01 4.302039752236592185e-01
3.741645189793224580e-01 3.741645041319593412e-01 4.301962365927555765e-01 4.301962230496897965e-01
3.539863516005306576e-01 3.539863401737942672e-01 4.494282882669587975e-01 4.494282714142620039e-01
3.539741243683651728e-01 3.539741129404798681e-01 4.494238831328324912e-01 4.494238662794240446e-01
3.183726237929633829e-01 3.183726238257400531e-01 4.825889683123900098e-01 4.825889400778119454e-01
3.183632515966259291e-01 3.183632516286498126e-01 4.825877667202296828e-01 4.825877384851000595e-01
2.300789024858627685e-01 2.300789643870553847e-01 4.358797636254971297e-01 4.358798536820889802e-01
2.300733533477684056e-01 2.300734152487248219e-01 4.358781768016174452e-01 4.358782668586900222e-01
2.300689590193665257e-01 2.300690209196463720e-01 4.358749288298154889e-01 4.358750188865993525e-01
2.300799387505055305e-01 2.300800006513660789e-01 4.358736164824408843e-01 4.358737065390511645e-01
