-1.631442652008944505e-01 -1.631436170670016728e-01 -1.614421505982999161e-01 -1.614419058644337157e-01
-1.631442652008776306e-01 -1.631436170670129415e-01 -1.614421505983085203e-01 -1.614419058644334104e-01
-1.636082781158679222e-01 -1.636073683488540875e-01 -1.609785271997968836e-01 -1.609778478943945934e-01
-1.636082781212911674e-01 -1.636073683634597653e-01 -1.609785271897375136e-01 -1.609778478853518546e-01
-1.644712731615838586e-01 -1.644702350987213013e-01 -1.601157703795353937e-01 -1.601149870567734335e-01
-1.644712731924865834e-01 -1.644702351413752928e-01 -1.601157703442543656e-01 -1.601149870230817451e-01
-1.654184632879932004e-01 -1.654173518905232287e-01 -1.591688169125219654e-01 -1.591680259522013086e-01
-1.654184633614044220e-01 -1.654173519788173508e-01 -1.591688168370078427e-01 -1.591680258795173664e-01
-1.663917384722786719e-01 -1.663905621214802621e-01 -1.581958274676825704e-01 -1.581950485094958114e-01
-1.663917386038254176e-01 -1.663905622715958210e-01 -1.581958273395162595e-01 -1.581950483858050593e-01
-1.673759536172476914e-01 -1.673747119372626657e-01 -1.572119437956545351e-01 -1.572111806887160346e-01
-1.673759538204676878e-01 -1.673747121630942136e-01 -1.572119436053362185e-01 -1.572111805049983546e-01
-1.683655826452321036e-01 -1.683642730475517491e-01 -1.562226749938432913e-01 -1.562219269194799476e-01
-1.683655829308532415e-01 -1.683642733599796104e-01 -1.562226747351156131e-01 -1.562219266701094511e-01
-1.693581201870114072e-01 -1.693567394019044325e-01 -1.552305021711833377e-01 -1.552297665948519645e-01
-1.693581205623326258e-01 -1.693567398081655129e-01 -1.552305018412568627e-01 -1.552297662778003295e-01
-1.703522419973396984e-01 -1.703507865244923980e-01 -1.542367192534450648e-01 -1.542359929648389749e-01
-1.703522424657449019e-01 -1.703507870276883274e-01 -1.542367188530899547e-01 -1.542359925816982891e-01
-1.713471590675152423e-01 -1.713456253277047536e-01 -1.532420790085923246e-01 -1.532413585768758746e-01
-1.713471596281420650e-01 -1.713456259264755088e-01 -1.532420785420855469e-01 -1.532413581327077834e-01
-1.723423514731614037e-01 -1.723407358613823770e-01 -1.522470590351624742e-01 -1.522463410444485077e-01
-1.723423521207458065e-01 -1.723407365497691413e-01 -1.522470585100904605e-01 -1.522463405474793474e-01
-1.733374450435396230e-01 -1.733357439454346893e-01 -1.512519848292067370e-01 -1.512512660144769983e-01
-1.733374457684537240e-01 -1.733357447129454387e-01 -1.512519842561257932e-01 -1.512512654756544006e-01
-1.753262220029143947e-01 -1.753243390903686527e-01 -1.492625593895340053e-01 -1.492618301454746721e-01
-1.753262211685058802e-01 -1.753243382128576444e-01 -1.492625600175947198e-01 -1.492618307268172850e-01
-1.743321488448587031e-01 -1.743303586383574966e-01 -1.502570920050846359e-01 -1.502563693338470063e-01
-1.743321496333451182e-01 -1.743303594702418913e-01 -1.502570913970505129e-01 -1.502563687662853975e-01
-1.743321496361718015e-01 -1.743303594661325118e-01 -1.502570914032078375e-01 -1.502563687620321053e-01
-1.743321488478858372e-01 -1.743303586344653044e-01 -1.502570920112737685e-01 -1.502563693292831293e-01
-1.753262211657589109e-01 -1.753243382165548259e-01 -1.492625600116833096e-01 -1.492618307309536707e-01
-1.753262220003634630e-01 -1.753243390942853808e-01 -1.492625593836717779e-01 -1.492618301492964483e-01
-1.733374457715108341e-01 -1.733357447087168768e-01 -1.512519842624524824e-01 -1.512512654710598814e-01
-1.733374450467972672e-01 -1.733357439414183465e-01 -1.512519848355466101e-01 -1.512512660095836348e-01
-1.723423521239744460e-01 -1.723407365455028872e-01 -1.522470585164446832e-01 -1.522463405426608130e-01
-1.723423514765859699e-01 -1.723407358573205983e-01 -1.522470590415097857e-01 -1.522463410393486982e-01
-1.713471596314703194e-01 -1.713456259222605471e-01 -1.532420785483125103e-01 -1.532413581278015413e-01
-1.713471590710300418e-01 -1.713456253236840809e-01 -1.532420790147932255e-01 -1.532413585717118665e-01
-1.703522424690889492e-01 -1.703507870236195265e-01 -1.542367188590310356e-01 -1.542359925768541085e-01
-1.703522420008559413e-01 -1.703507865206055349e-01 -1.542367192593425973e-01 -1.542359929597652002e-01
-1.693581205655975974e-01 -1.693567398043412386e-01 -1.552305018467562969e-01 -1.552297662731728645e-01
-1.693581201904303390e-01 -1.693567393982480795e-01 -1.552305021766244575e-01 -1.552297665900257972e-01
-1.683655829339354704e-01 -1.683642733565007266e-01 -1.562226747400293492e-01 -1.562219266658486649e-01
-1.683655826484464491e-01 -1.683642730442251045e-01 -1.562226749986890262e-01 -1.562219269150545709e-01
-1.673759538232562349e-01 -1.673747121600615562e-01 -1.572119436095398559e-01 -1.572111805012440799e-01
-1.673759536201431808e-01 -1.673747119343649004e-01 -1.572119437997855362e-01 -1.572111806848314752e-01
-1.663917386062042369e-01 -1.663905622691098929e-01 -1.581958273429079909e-01 -1.581950483826788101e-01
-1.663917384747365391e-01 -1.663905621191094641e-01 -1.581958274710029977e-01 -1.581950485062736111e-01
-1.654184633632517221e-01 -1.654173519769765177e-01 -1.591688168395109237e-01 -1.591680258771230871e-01
-1.654184632898908214e-01 -1.654173518887770145e-01 -1.591688169149617083e-01 -1.591680259497449679e-01
-1.644712731936720795e-01 -1.644702351402795026e-01 -1.601157703458081505e-01 -1.601149870215139714e-01
-1.644712731627883673e-01 -1.644702350976954552e-01 -1.601157703810400790e-01 -1.601149870551746013e-01
-1.636082781216759430e-01 -1.636073683631967535e-01 -1.609785271902831050e-01 -1.609778478847203320e-01
-1.636082781162415678e-01 -1.636073683486343744e-01 -1.609785272003195766e-01 -1.609778478937609336e-01
-1.636082777814163447e-01 -1.636073680065877334e-01 -1.609785275721173359e-01 -1.609778482641298358e-01
-1.636082778170815100e-01 -1.636073680564456290e-01 -1.609785275575676966e-01 -1.609778482479067574e-01
-1.642193461242209274e-01 -1.642184028325176792e-01 -1.603677235856724170e-01 -1.603670252814734243e-01
-1.642344281934692285e-01 -1.642333503129116135e-01 -1.603524659428819388e-01 -1.603516280691370255e-01
-1.650628792727746874e-01 -1.650618925450198782e-01 -1.595246811647709761e-01 -1.595239885692160131e-01
-1.650940980351698339e-01 -1.650929205164380908e-01 -1.594927125941891233e-01 -1.594918342230700337e-01
-1.659826711088040474e-01 -1.659816336746908760e-01 -1.586056041337557676e-01 -1.586049265018961707e-01
-1.660292302174490031e-01 -1.660279782784748470e-01 -1.585573750768062562e-01 -1.585564989530176550e-01
-1.669334816975681091e-01 -1.669323875238260535e-01 -1.576557228323858806e-01 -1.576550610028143451e-01
-1.669947930689857918e-01 -1.669934721652230614e-01 -1.575914967521881427e-01 -1.575906351524398175e-01
-1.678994013672296670e-01 -1.678982452885826593e-01 -1.566909302170166329e-01 -1.566902819069109498e-01
-1.679750540011096527e-01 -1.679736638070275234e-01 -1.566107996805054803e-01 -1.566099553826847957e-01
-1.688736008044659231e-01 -1.688723782004154239e-01 -1.557180332304523851e-01 -1.557173949247323552e-01
-1.689632778586472317e-01 -1.689618161169313126e-01 -1.556219985929997440e-01 -1.556211708933218640e-01
-1.698526757254466002e-01 -1.698513823226171782e-01 -1.547404083704111699e-01 -1.547397760962748170e-01
-1.699561102444695770e-01 -1.699545739587428883e-01 -1.546284206281342832e-01 -1.546276073722283040e-01
-1.708347242705438029e-01 -1.708333560243118776e-01 -1.537599241626457502e-01 -1.537592938741400017e-01
-1.709516765357906309e-01 -1.709500623959069043e-01 -1.536319070107914353e-01 -1.536311054131220544e-01
-1.718185816895984597e-01 -1.718171347092157797e-01 -1.527777062251805540e-01 -1.527770740236704394e-01
-1.719488270125493490e-01 -1.719471315626212582e-01 -1.526335679508132315e-01 -1.526327749807910583e-01
-1.728034766091303687e-01 -1.728019471070407487e-01 -1.517944807079912584e-01 -1.517938429761149788e-01
-1.729467983096314443e-01 -1.729450180182981467e-01 -1.516341209964301162e-01 -1.516333335854264386e-01
-1.737888614684617306e-01 -1.737872457237780999e-01 -1.508107435502407390e-01 -1.508100970299057209e-01
-1.739450465667262413e-01 -1.739431778564513864e-01 -1.506340576105058837e-01 -1.506332727739289334e-01
-1.747743228313361208e-01 -1.747726171916110793e-01 -1.498268497941336874e-01 -1.498261916583339959e-01
